pond_id,species,ph,do_mgL,temp_C,ammonia_mgL,salinity_ppt,turbidity_ntu,water_quality_status,is_synthetic,split
pond_00332,fish,6.27,6.48,26.5,0.0,0.14,37.8,Acceptable,True,val
pond_00333,fish,7.16,7.17,25.7,0.0,0.0,26.5,Optimal,True,train
pond_00334,fish,7.43,6.85,28.6,0.096,0.0,50.6,Critical,True,val
pond_00335,fish,7.23,4.64,25.1,0.0,0.0,0.2,Poor,True,train
pond_00336,fish,7.25,6.55,26.6,0.0,0.29,36.4,Optimal,True,train
pond_00337,fish,7.69,5.36,29.4,0.0,0.0,19.2,Optimal,True,val
pond_00338,fish,6.75,4.56,31.7,0.003,0.51,27.6,Acceptable,True,train
pond_00339,fish,6.42,7.25,30.2,0.0,0.21,40.5,Optimal,True,train
pond_00340,fish,7.19,6.15,22.1,0.0,0.14,14.9,Acceptable,True,train
pond_00341,fish,7.86,3.66,29.4,0.183,0.0,38.0,Critical,True,train
pond_00342,fish,8.41,6.87,28.7,0.0,0.36,31.2,Optimal,True,train
pond_00343,fish,7.87,3.56,29.7,0.073,0.0,23.1,Critical,True,train
pond_00344,fish,6.52,2.13,33.0,0.19,0.0,26.5,Critical,True,train
pond_00345,fish,7.26,8.31,22.7,0.0,0.5,32.2,Acceptable,True,train
pond_00346,fish,7.55,6.38,26.8,0.0,0.29,21.2,Optimal,True,train
pond_00347,fish,7.51,6.11,30.2,0.0,0.14,35.1,Optimal,True,train
pond_00348,fish,7.72,6.13,24.1,0.0,0.36,30.0,Optimal,True,train
pond_00349,fish,6.85,2.98,32.6,0.161,0.2,24.0,Critical,True,train
pond_00350,fish,7.44,3.92,29.5,0.392,0.3,63.6,Critical,True,train
pond_00351,fish,7.65,4.91,30.9,0.136,0.0,42.5,Critical,True,val
pond_00352,fish,7.9,4.36,26.9,0.053,0.72,28.1,Poor,True,train
pond_00353,fish,6.92,5.74,30.8,0.03,0.06,37.6,Poor,True,train
pond_00354,fish,7.19,4.51,31.5,0.0,0.59,16.5,Acceptable,True,train
pond_00355,fish,5.78,5.92,29.2,0.0,0.15,27.1,Acceptable,True,train
pond_00356,fish,7.03,5.88,29.2,0.0,0.4,29.2,Optimal,True,train
pond_00357,fish,7.09,6.18,29.3,0.0,0.38,12.6,Optimal,True,train
pond_00358,fish,6.79,7.02,26.1,0.0,0.49,42.0,Optimal,True,train
pond_00359,fish,7.5,5.41,28.1,0.0,0.0,25.9,Optimal,True,train
pond_00360,fish,7.37,6.15,28.1,0.0,0.47,28.6,Optimal,True,test
pond_00361,fish,6.04,5.9,29.6,0.0,0.66,24.8,Acceptable,True,train
pond_00362,fish,7.53,1.8,31.3,0.74,0.14,88.3,Critical,True,train
pond_00363,fish,6.84,7.34,25.5,0.0,0.21,23.1,Optimal,True,train
pond_00364,fish,7.69,6.08,28.1,0.0,0.07,0.0,Acceptable,True,val
pond_00365,fish,6.63,5.7,32.6,0.0,0.11,6.2,Acceptable,True,train
pond_00366,fish,7.42,4.44,26.4,0.213,0.63,48.7,Critical,True,test
pond_00367,fish,7.23,5.85,26.2,0.217,0.0,59.1,Critical,True,train
pond_00368,fish,7.58,4.15,29.1,0.022,0.0,22.7,Acceptable,True,train
pond_00369,fish,7.47,6.34,30.9,0.162,0.6,58.0,Critical,True,test
pond_00370,fish,7.25,3.83,28.5,0.277,0.36,48.3,Critical,True,train
pond_00371,fish,6.48,3.7,32.2,0.145,0.73,31.6,Critical,True,train
pond_00372,fish,6.51,6.03,30.9,0.0,0.09,30.3,Optimal,True,train
pond_00373,fish,7.05,4.41,30.9,0.131,0.23,38.3,Critical,True,val
pond_00374,fish,7.4,4.17,30.1,0.284,0.03,50.8,Critical,True,train
pond_00375,fish,7.04,5.67,35.0,0.09,0.24,42.2,Critical,True,train
pond_00376,fish,7.78,7.25,27.9,0.0,0.0,22.8,Optimal,True,test
pond_00377,fish,7.23,8.01,22.9,0.0,0.37,31.9,Acceptable,True,train
pond_00378,fish,6.82,6.03,33.0,0.308,0.28,70.7,Critical,True,train
pond_00379,fish,7.23,5.75,27.2,0.055,0.19,39.5,Poor,True,train
pond_00380,fish,7.54,5.45,28.8,0.165,0.1,50.6,Critical,True,test
pond_00381,fish,7.59,4.11,32.2,0.216,0.0,44.7,Critical,True,train
pond_00382,fish,8.53,7.0,24.0,0.0,0.38,39.9,Acceptable,True,train
pond_00383,fish,7.0,5.81,25.0,0.027,0.0,37.0,Acceptable,True,train
pond_00384,fish,7.36,6.15,24.0,0.139,0.33,51.2,Critical,True,train
pond_00385,fish,7.66,7.12,26.3,0.045,0.72,47.9,Poor,True,val
pond_00386,fish,7.39,7.19,29.7,0.0,0.57,39.8,Optimal,True,train
pond_00387,fish,7.1,6.04,30.0,0.0,0.0,22.5,Optimal,True,train
pond_00388,fish,6.47,8.15,29.3,0.0,0.07,41.9,Optimal,True,train
pond_00389,fish,7.09,5.66,24.5,0.022,0.31,33.8,Acceptable,True,train
pond_00390,fish,6.76,4.61,22.0,0.066,0.18,29.5,Critical,True,train
pond_00391,fish,6.36,6.77,28.7,0.36,0.0,83.2,Critical,True,train
pond_00392,fish,6.92,5.0,27.2,0.0,0.3,7.3,Optimal,True,train
pond_00393,fish,6.77,5.14,29.8,0.212,0.2,52.3,Critical,True,train
pond_00394,fish,7.75,2.9,30.5,0.119,0.68,19.5,Critical,True,val
pond_00395,fish,7.76,4.46,28.9,0.119,0.14,37.4,Critical,True,test
pond_00396,fish,6.86,3.24,30.6,0.578,0.49,81.2,Critical,True,val
pond_00397,fish,7.24,5.05,29.1,0.0,0.0,17.7,Acceptable,True,train
pond_00398,fish,6.29,4.93,30.0,0.0,0.0,22.0,Acceptable,True,train
pond_00399,fish,7.1,6.35,26.5,0.0,0.38,34.7,Optimal,True,train
pond_00400,fish,7.64,7.64,28.0,0.0,0.47,19.8,Optimal,True,train
pond_00401,fish,7.89,6.63,29.1,0.07,0.0,50.9,Poor,True,train
pond_00402,fish,6.97,3.04,30.8,0.132,0.21,25.4,Critical,True,train
pond_00403,fish,8.03,6.89,27.4,0.011,0.0,46.8,Optimal,True,val
pond_00404,fish,6.49,5.64,30.0,0.0,0.15,11.1,Optimal,True,train
pond_00405,fish,6.65,5.82,27.8,0.0,0.41,2.5,Optimal,True,train
pond_00406,fish,7.83,5.84,28.2,0.0,0.09,30.9,Optimal,True,train
pond_00407,fish,8.4,5.59,30.8,0.0,0.14,6.8,Optimal,True,test
pond_00408,fish,7.7,6.03,22.9,0.213,0.0,62.3,Critical,True,train
pond_00409,fish,7.38,6.32,24.9,0.0,0.04,7.5,Optimal,True,train
pond_00410,fish,6.08,8.35,24.3,0.0,0.64,16.3,Acceptable,True,test
pond_00411,fish,6.19,6.21,22.0,0.056,0.22,42.4,Poor,True,train
pond_00412,fish,7.48,4.77,26.6,0.0,0.0,24.4,Optimal,True,train
pond_00413,fish,7.19,5.26,30.6,0.0,0.12,7.7,Optimal,True,test
pond_00414,fish,6.74,4.39,27.7,0.419,0.0,71.7,Critical,True,train
pond_00415,fish,7.44,3.27,29.1,0.051,0.0,17.0,Poor,True,test
pond_00416,fish,7.47,4.66,31.5,0.086,0.54,31.5,Critical,True,train
pond_00417,fish,7.97,7.03,32.2,0.0,0.16,31.2,Optimal,True,train
pond_00418,fish,7.48,5.79,28.3,0.115,0.67,47.8,Critical,True,train
pond_00419,fish,8.14,5.24,32.3,0.139,0.18,43.3,Critical,True,train
pond_00420,fish,7.4,2.76,28.8,0.135,0.19,20.1,Critical,True,train
pond_00421,fish,7.33,6.92,26.2,0.0,0.36,29.1,Optimal,True,test
pond_00422,fish,8.04,6.29,26.8,0.0,0.0,30.9,Optimal,True,test
pond_00423,fish,6.81,5.76,24.4,0.133,0.25,48.5,Critical,True,train
pond_00424,fish,9.09,6.58,26.0,0.0,0.19,14.0,Acceptable,True,train
pond_00425,fish,7.63,6.25,27.5,0.271,0.57,71.3,Critical,True,val
pond_00426,fish,7.63,3.83,30.8,0.042,0.44,21.3,Poor,True,train
pond_00427,fish,7.72,5.23,33.3,0.074,0.0,34.8,Poor,True,train
pond_00428,fish,8.53,8.31,24.6,0.0,0.51,14.1,Optimal,True,train
pond_00429,fish,7.88,5.25,29.6,0.0,0.13,11.6,Optimal,True,train
pond_00430,fish,6.44,5.21,25.6,0.0,0.0,19.3,Optimal,True,val
pond_00431,fish,8.24,5.27,29.8,0.0,0.25,17.5,Optimal,True,train
pond_00432,fish,7.2,7.08,28.1,0.0,0.15,27.5,Optimal,True,train
pond_00433,fish,7.46,5.18,23.4,0.0,0.58,17.4,Acceptable,True,train
pond_00434,fish,6.63,6.05,31.1,0.094,0.29,47.5,Critical,True,val
pond_00435,fish,7.72,5.21,26.8,0.0,0.25,20.9,Optimal,True,train
pond_00436,fish,7.01,6.46,27.0,0.0,0.43,18.9,Acceptable,True,train
pond_00437,fish,7.46,5.65,25.5,0.0,0.47,27.9,Optimal,True,test
pond_00438,fish,7.23,5.4,26.7,0.187,0.4,52.9,Critical,True,val
pond_00439,fish,8.56,7.68,29.7,0.0,0.55,38.9,Optimal,True,train
pond_00440,fish,8.59,3.94,28.0,0.109,0.35,33.2,Critical,True,val
pond_00441,fish,7.43,6.28,29.4,0.0,0.24,9.2,Optimal,True,train
pond_00442,fish,7.44,8.01,29.5,0.0,0.51,14.4,Optimal,True,train
pond_00443,fish,7.18,5.97,32.2,0.0,0.18,12.0,Optimal,True,train
pond_00444,fish,8.06,4.14,27.5,0.304,0.21,58.5,Critical,True,train
pond_00445,fish,7.2,4.89,24.4,0.146,0.63,44.6,Poor,True,train
pond_00446,fish,7.15,4.11,31.5,0.0,0.61,19.5,Acceptable,True,train
pond_00447,fish,7.99,6.22,27.6,0.0,0.2,24.8,Optimal,True,train
pond_00448,fish,7.08,5.45,31.6,0.0,0.09,20.1,Optimal,True,train
pond_00449,fish,7.38,3.79,29.6,0.003,0.57,19.1,Acceptable,True,train
pond_00450,fish,6.45,4.66,28.1,0.166,0.4,43.3,Critical,True,train
pond_00451,fish,7.82,4.45,29.5,0.09,0.28,29.8,Critical,True,test
pond_00452,fish,8.56,4.38,34.0,0.424,0.12,72.5,Critical,True,train
pond_00453,fish,7.83,7.33,34.3,0.09,0.28,57.5,Critical,True,val
pond_00454,fish,8.28,4.45,28.7,0.324,0.19,58.6,Critical,True,train
pond_00455,fish,6.89,4.34,28.9,0.23,0.03,47.1,Critical,True,train
pond_00456,fish,7.54,3.57,31.5,0.114,0.23,27.4,Critical,True,train
pond_00457,fish,6.83,7.2,26.1,0.0,0.27,45.8,Optimal,True,train
pond_00458,fish,7.26,5.54,29.4,0.0,0.11,28.7,Optimal,True,train
pond_00459,fish,7.86,4.56,28.4,0.325,0.43,64.3,Critical,True,train
pond_00460,fish,7.46,5.1,29.4,0.113,0.52,42.3,Critical,True,train
pond_00461,fish,6.55,5.19,26.2,0.116,0.44,39.7,Critical,True,train
pond_00462,fish,6.61,7.17,24.0,0.0,0.13,37.3,Optimal,True,train
pond_00463,fish,6.57,10.8,22.7,0.0,0.39,66.3,Poor,True,train
pond_00464,fish,7.69,7.24,25.4,0.0,0.22,9.2,Optimal,True,train
pond_00465,fish,8.64,5.95,27.2,0.259,0.0,68.1,Critical,True,train
pond_00466,fish,8.22,5.04,27.7,0.028,0.37,31.6,Acceptable,True,train
pond_00467,fish,6.26,2.76,33.9,0.016,0.24,9.7,Critical,True,train
pond_00468,fish,8.25,6.16,31.6,0.0,0.85,21.5,Optimal,True,train
pond_00469,fish,7.96,7.33,25.8,0.0,0.56,5.3,Optimal,True,train
pond_00470,fish,6.47,4.94,29.5,0.198,0.38,46.8,Critical,True,val
pond_00471,fish,7.22,7.74,27.4,0.0,0.26,16.3,Optimal,True,train
pond_00472,fish,8.06,6.0,27.7,0.026,0.24,38.0,Optimal,True,train
pond_00473,fish,7.73,6.77,29.0,0.097,0.0,55.4,Critical,True,train
pond_00474,fish,6.61,5.84,30.2,0.0,0.0,22.9,Acceptable,True,test
pond_00475,fish,7.77,5.76,27.6,0.0,0.0,30.2,Optimal,True,train
pond_00476,fish,6.12,3.82,31.5,0.0,0.19,11.5,Poor,True,train
pond_00477,fish,7.27,6.28,25.3,0.0,0.0,28.0,Optimal,True,train
pond_00478,fish,8.08,6.98,28.5,0.32,0.06,81.3,Critical,True,train
pond_00479,fish,7.41,3.53,35.8,0.276,0.14,49.0,Critical,True,test
pond_00480,fish,7.1,6.28,29.1,0.0,0.15,30.2,Optimal,True,val
pond_00481,fish,7.93,3.42,32.5,0.112,0.03,24.0,Critical,True,train
pond_00482,fish,7.98,6.84,28.8,0.0,0.11,34.2,Optimal,True,train
pond_00483,fish,8.19,5.89,30.1,0.037,0.63,37.3,Optimal,True,train
pond_00484,fish,7.92,4.15,28.3,0.064,0.37,27.5,Poor,True,train
pond_00485,fish,8.05,5.59,28.0,0.118,0.06,44.5,Critical,True,test
pond_00486,fish,7.84,7.57,26.3,0.0,0.18,17.8,Optimal,True,train
pond_00487,fish,7.56,3.78,29.7,0.0,0.19,17.7,Poor,True,train
pond_00488,fish,7.45,4.81,26.1,0.16,0.01,41.7,Critical,True,train
pond_00489,fish,7.26,5.3,30.4,0.0,0.01,14.0,Optimal,True,val
pond_00490,fish,6.67,8.14,31.5,0.0,0.45,48.1,Optimal,True,test
pond_00491,fish,6.83,4.64,29.5,0.088,0.1,34.7,Critical,True,test
pond_00492,fish,7.23,6.67,27.7,0.0,0.0,2.1,Optimal,True,train
pond_00493,fish,7.54,5.89,29.8,0.005,0.19,37.0,Optimal,True,test
pond_00494,fish,8.26,5.16,27.6,0.0,0.23,4.7,Optimal,True,train
pond_00495,fish,7.37,5.46,31.1,0.148,0.0,47.5,Critical,True,test
pond_00496,fish,8.0,6.27,23.4,0.0,0.19,30.5,Acceptable,True,test
pond_00497,fish,8.05,5.5,27.6,0.317,0.42,68.3,Critical,True,train
pond_00498,fish,7.26,4.67,22.9,0.249,0.31,54.3,Critical,True,val
pond_00499,fish,7.76,6.66,24.3,0.0,0.76,15.9,Optimal,True,val
pond_00500,fish,7.25,6.24,32.3,0.0,0.51,0.0,Acceptable,True,train
pond_00501,fish,8.19,5.34,31.0,0.0,0.56,21.4,Optimal,True,train
pond_00502,fish,7.78,7.76,26.5,0.0,0.9,13.0,Optimal,True,train
pond_00503,fish,6.69,7.51,24.3,0.178,0.39,67.9,Poor,True,test
pond_00504,fish,7.5,7.5,20.2,0.0,0.24,34.8,Poor,True,test
pond_00505,fish,8.39,5.25,27.0,0.232,0.44,51.8,Critical,True,train
pond_00506,fish,7.29,3.67,35.3,0.14,0.06,29.9,Critical,True,train
pond_00507,fish,7.67,3.48,29.7,0.149,0.23,31.8,Critical,True,val
pond_00508,fish,7.73,5.76,26.9,0.0,0.04,34.4,Optimal,True,val
pond_00509,fish,6.78,5.73,29.8,0.179,0.3,54.9,Critical,True,test
pond_00510,fish,7.71,9.14,24.1,0.0,0.04,40.6,Acceptable,True,train
pond_00511,fish,6.56,6.72,27.7,0.0,0.03,16.0,Optimal,True,train
pond_00512,fish,7.02,4.53,28.8,0.336,0.3,64.2,Critical,True,train
pond_00513,fish,8.05,3.84,28.3,0.126,0.17,29.7,Critical,True,train
pond_00514,fish,7.61,5.04,30.7,0.0,0.0,26.8,Optimal,True,train
pond_00515,fish,7.22,6.73,29.5,0.0,0.0,0.0,Acceptable,True,test
pond_00516,fish,7.67,5.09,30.4,0.156,0.0,46.4,Critical,True,val
pond_00517,fish,7.36,6.97,26.6,0.0,0.0,36.8,Acceptable,True,train
pond_00518,fish,7.41,5.01,31.0,0.065,0.3,36.8,Poor,True,train
pond_00519,fish,7.79,5.83,33.1,0.0,0.25,27.7,Acceptable,True,train
pond_00520,fish,6.96,4.15,25.8,0.032,0.47,24.6,Poor,True,val
pond_00521,fish,7.42,8.58,26.0,0.0,0.39,28.3,Optimal,True,train
pond_00522,fish,7.21,3.44,32.2,0.241,0.47,43.3,Critical,True,test
pond_00523,fish,6.45,7.03,28.0,0.012,0.35,46.5,Optimal,True,train
pond_00524,fish,6.85,4.58,32.4,0.065,0.25,30.8,Poor,True,test
pond_00525,fish,8.34,5.9,27.3,0.162,0.47,52.1,Critical,True,train
pond_00526,fish,7.63,4.59,32.6,0.109,0.43,33.6,Critical,True,train
pond_00527,fish,6.61,6.08,28.9,0.0,0.29,25.9,Optimal,True,train
pond_00528,fish,6.48,6.29,29.2,0.01,0.52,38.6,Optimal,True,train
pond_00529,fish,7.33,6.34,32.9,0.0,0.0,10.5,Optimal,True,test
pond_00530,fish,8.34,7.99,27.5,0.0,0.13,39.2,Optimal,True,train
pond_00531,fish,7.29,6.83,25.9,0.0,0.12,7.2,Optimal,True,val
pond_00532,fish,8.18,8.47,27.2,0.0,0.49,16.5,Optimal,True,train
pond_00533,fish,7.61,5.66,29.8,0.0,0.59,0.0,Optimal,True,val
pond_00534,fish,7.68,8.25,24.1,0.0,0.0,31.8,Optimal,True,train
pond_00535,fish,6.6,6.02,30.3,0.243,0.55,64.0,Critical,True,train
pond_00536,fish,7.96,5.35,27.0,0.026,0.0,32.9,Optimal,True,train
pond_00537,fish,7.2,5.37,31.7,0.126,0.0,46.6,Critical,True,val
pond_00538,fish,7.92,7.94,21.8,0.192,0.14,77.3,Critical,True,train
pond_00539,fish,6.91,6.23,26.3,0.054,0.12,42.3,Poor,True,val
pond_00540,fish,7.51,7.39,23.8,0.0,0.0,21.2,Poor,True,train
pond_00541,fish,7.61,7.51,26.2,0.0,0.36,23.7,Acceptable,True,train
pond_00542,fish,7.31,5.62,29.2,0.038,0.37,35.0,Optimal,True,train
pond_00543,fish,7.64,1.79,28.0,0.211,0.46,23.6,Critical,True,train
pond_00544,fish,7.24,8.3,27.8,0.0,0.09,25.0,Optimal,True,test
pond_00545,fish,7.01,5.48,28.1,0.169,0.19,52.7,Critical,True,train
pond_00546,fish,8.36,4.53,29.1,0.255,0.19,53.5,Critical,True,test
pond_00547,fish,8.03,4.83,25.7,0.0,0.62,5.4,Acceptable,True,train
pond_00548,fish,6.94,4.9,30.5,0.0,0.0,20.3,Optimal,True,train
pond_00549,fish,7.74,4.61,30.4,0.004,0.0,26.6,Optimal,True,test
pond_00550,fish,6.95,4.54,29.6,0.183,0.2,45.8,Critical,True,train
pond_00551,fish,6.69,4.51,30.1,0.275,0.0,55.6,Critical,True,train
pond_00552,fish,8.02,6.36,29.3,0.37,0.14,83.6,Critical,True,train
pond_00553,fish,6.38,7.42,34.2,0.0,0.17,26.6,Acceptable,True,train
pond_00554,fish,7.96,7.0,28.3,0.0,0.04,27.5,Optimal,True,train
pond_00555,fish,7.25,7.56,27.6,0.0,0.22,45.6,Optimal,True,test
pond_00556,fish,7.27,5.72,26.4,0.0,0.36,22.7,Optimal,True,train
pond_00557,fish,7.65,6.57,25.6,0.0,0.14,32.5,Optimal,True,train
pond_00558,fish,7.75,7.14,25.0,0.0,0.09,27.5,Optimal,True,train
pond_00559,fish,6.9,5.41,26.0,0.0,0.16,0.0,Acceptable,True,train
pond_00560,fish,7.83,5.25,28.3,0.055,0.2,37.2,Poor,True,train
pond_00561,fish,7.47,6.8,29.4,0.0,0.0,31.7,Optimal,True,train
pond_00562,fish,6.65,7.3,28.6,0.094,0.32,57.9,Critical,True,test
pond_00563,fish,7.3,6.35,26.4,0.0,0.09,35.1,Optimal,True,test
pond_00564,fish,8.23,3.59,31.0,0.0,0.52,12.4,Acceptable,True,test
pond_00565,fish,8.41,4.94,30.6,0.036,0.35,30.4,Acceptable,True,test
pond_00566,fish,7.83,3.88,28.1,0.0,0.49,0.0,Acceptable,True,val
pond_00567,fish,6.69,6.3,26.7,0.0,0.0,13.2,Optimal,True,test
pond_00568,fish,7.69,5.83,30.0,0.096,0.11,46.4,Critical,True,test
pond_00569,fish,7.91,5.31,29.0,0.0,0.0,30.5,Optimal,True,val
pond_00570,fish,7.84,7.01,24.4,0.073,0.02,51.6,Poor,True,train
pond_00571,fish,7.87,6.42,28.3,0.0,0.51,0.0,Acceptable,True,train
pond_00572,fish,7.62,6.0,29.2,0.0,0.57,30.6,Optimal,True,val
pond_00573,fish,7.36,4.66,26.0,0.016,0.0,26.4,Optimal,True,test
pond_00574,fish,7.03,5.33,29.0,0.183,0.09,52.2,Critical,True,test
pond_00575,fish,6.26,7.25,24.4,0.038,0.18,47.1,Poor,True,val
pond_00576,fish,7.6,7.21,32.2,0.0,0.35,46.6,Optimal,True,train
pond_00577,fish,7.51,4.67,32.0,0.343,0.0,62.7,Critical,True,train
pond_00578,fish,7.73,6.72,27.8,0.0,0.0,28.4,Optimal,True,train
pond_00579,fish,6.6,6.81,29.5,0.152,0.32,59.0,Critical,True,val
pond_00580,fish,7.79,6.97,21.8,0.0,0.0,16.2,Acceptable,True,val
pond_00581,fish,8.63,8.1,25.3,0.0,0.09,15.5,Optimal,True,train
pond_00582,fish,7.45,7.66,27.7,0.0,0.24,48.5,Optimal,True,train
pond_00583,fish,7.36,8.38,25.5,0.0,0.3,7.9,Optimal,True,train
pond_00584,fish,7.59,6.01,30.5,0.077,0.16,45.3,Poor,True,train
pond_00585,fish,8.62,7.91,34.1,0.0,0.11,36.8,Acceptable,True,train
pond_00586,fish,6.79,5.64,25.2,0.17,0.41,54.3,Critical,True,train
pond_00587,fish,7.52,9.28,26.2,0.0,0.27,33.9,Optimal,True,train
pond_00588,fish,6.92,6.73,29.2,0.0,0.04,36.0,Optimal,True,train
pond_00589,fish,7.07,6.71,33.0,0.023,0.21,44.2,Acceptable,True,train
pond_00590,fish,7.37,6.09,25.1,0.0,0.3,23.1,Optimal,True,train
pond_00591,fish,8.21,6.83,29.2,0.0,0.63,22.3,Optimal,True,test
pond_00592,fish,8.48,6.7,33.6,0.001,0.4,43.5,Acceptable,True,test
pond_00593,fish,7.67,5.27,23.9,0.028,0.5,34.5,Acceptable,True,val
pond_00594,fish,7.17,6.34,24.9,0.0,0.05,27.7,Optimal,True,train
pond_00595,fish,8.9,3.06,27.3,0.211,0.07,33.5,Critical,True,test
pond_00596,fish,7.14,5.86,27.0,0.253,0.14,63.7,Critical,True,train
pond_00597,fish,7.06,4.17,30.8,0.07,0.16,27.0,Poor,True,val
pond_00598,fish,6.34,5.35,29.2,0.0,0.0,26.5,Optimal,True,train
pond_00599,fish,8.24,10.96,23.5,0.0,0.52,4.3,Poor,True,train
pond_00600,fish,7.98,7.9,29.9,0.0,0.42,34.2,Optimal,True,train
pond_00601,fish,8.85,4.13,26.9,0.221,0.12,46.8,Critical,True,train
pond_00602,fish,6.57,5.81,32.1,0.149,0.36,50.1,Critical,True,train
pond_00603,fish,8.27,7.3,26.7,0.0,0.26,36.9,Optimal,True,train
pond_00604,fish,7.44,5.71,26.7,0.149,0.38,52.2,Critical,True,train
pond_00605,fish,7.88,5.72,30.0,0.117,0.0,48.2,Critical,True,test
pond_00606,fish,6.41,5.73,30.6,0.176,0.16,55.0,Critical,True,train
pond_00607,fish,8.28,3.65,29.8,0.292,0.19,52.7,Critical,True,test
pond_00608,fish,7.87,5.37,23.8,0.271,0.36,63.3,Critical,True,train
pond_00609,fish,7.38,5.72,30.0,0.012,0.04,31.9,Optimal,True,train
pond_00610,fish,7.79,6.56,25.6,0.0,0.0,11.1,Optimal,True,test
pond_00611,fish,6.94,4.67,29.2,0.212,0.0,46.9,Poor,True,train
pond_00612,fish,7.05,5.54,24.5,0.141,0.18,49.0,Critical,True,train
pond_00613,fish,7.12,5.41,29.7,0.307,0.22,63.3,Critical,True,train
pond_00614,fish,6.29,7.52,26.2,0.071,0.62,58.1,Poor,True,test
pond_00615,fish,7.92,6.46,24.9,0.254,0.35,70.0,Critical,True,train
pond_00616,fish,8.11,7.64,30.5,0.0,0.22,46.2,Optimal,True,train
pond_00617,fish,6.98,4.68,29.2,0.116,0.19,39.1,Critical,True,train
pond_00618,fish,7.61,6.44,26.8,0.0,0.48,10.1,Optimal,True,train
pond_00619,fish,7.24,4.43,32.6,0.163,0.05,40.5,Critical,True,train
pond_00620,fish,7.6,6.89,27.3,0.0,0.16,25.1,Acceptable,True,train
pond_00621,fish,7.02,4.69,28.6,0.104,0.0,38.8,Poor,True,test
pond_00622,fish,6.87,8.34,29.3,0.0,0.55,36.0,Optimal,True,val
pond_00623,fish,8.03,3.8,26.8,0.211,0.3,43.5,Critical,True,train
pond_00624,fish,7.36,7.92,29.8,0.0,0.02,33.2,Optimal,True,train
pond_00625,fish,8.61,6.25,27.0,0.124,0.17,51.8,Critical,True,train
pond_00626,fish,7.43,6.82,27.3,0.0,0.33,0.0,Acceptable,True,train
pond_00627,fish,6.84,6.85,32.3,0.0,0.14,38.4,Optimal,True,train
pond_00628,fish,8.14,7.63,25.6,0.073,0.07,56.6,Poor,True,train
pond_00629,fish,7.78,6.23,21.7,0.275,0.04,68.7,Critical,True,train
pond_00630,fish,7.84,5.67,33.0,0.153,0.28,48.2,Critical,True,val
pond_00631,fish,8.11,6.88,35.6,0.169,0.11,65.3,Critical,True,train
pond_00632,fish,7.01,4.8,27.4,0.131,0.09,38.0,Critical,True,test
pond_00633,fish,7.32,9.93,23.1,0.0,0.0,35.1,Poor,True,train
pond_00634,fish,7.3,6.53,27.6,0.034,0.22,44.5,Acceptable,True,train
pond_00635,fish,6.63,5.37,27.7,0.018,0.15,34.9,Optimal,True,train
pond_00636,fish,7.24,4.66,28.0,0.0,0.12,20.9,Optimal,True,train
pond_00637,fish,8.2,6.16,25.4,0.0,0.25,25.7,Optimal,True,train
pond_00638,fish,7.54,2.71,30.1,0.096,0.39,15.0,Critical,True,train
pond_00639,fish,6.59,4.9,30.0,0.156,0.38,44.5,Critical,True,test
pond_00640,fish,6.47,6.33,24.3,0.0,0.34,35.2,Optimal,True,val
pond_00641,fish,8.4,3.88,30.5,0.085,0.14,28.5,Critical,True,train
pond_00642,fish,7.35,5.62,34.2,0.0,0.06,24.8,Acceptable,True,train
pond_00643,fish,7.01,5.39,29.0,0.13,0.0,44.1,Critical,True,train
pond_00644,fish,7.24,5.11,27.6,0.177,0.05,49.0,Critical,True,val
pond_00645,fish,6.51,5.43,28.1,0.0,0.2,14.7,Optimal,True,train
pond_00646,fish,8.25,5.93,30.2,0.0,0.0,11.8,Optimal,True,train
pond_00647,fish,7.16,6.94,23.7,0.086,0.22,52.2,Critical,True,train
pond_00648,fish,8.22,4.72,29.0,0.0,0.0,10.2,Optimal,True,train
pond_00649,fish,7.43,6.21,27.4,0.048,0.0,44.9,Critical,True,train
pond_00650,fish,8.26,4.62,33.7,0.326,0.4,64.1,Critical,True,test
pond_00651,fish,7.55,4.31,28.0,0.341,0.08,64.1,Critical,True,val
pond_00652,fish,7.91,4.4,33.2,0.237,0.0,48.3,Critical,True,train
pond_00653,fish,7.83,7.27,25.4,0.007,0.0,47.8,Optimal,True,train
pond_00654,fish,7.77,6.25,30.1,0.332,0.31,75.5,Critical,True,train
pond_00655,fish,7.61,5.29,29.4,0.0,0.54,0.0,Optimal,True,train
pond_00656,fish,7.26,7.27,26.1,0.0,0.1,26.6,Optimal,True,val
pond_00657,fish,8.55,4.32,29.0,0.227,0.15,50.3,Critical,True,val
pond_00658,fish,6.86,3.74,31.9,0.113,0.47,28.9,Critical,True,train
pond_00659,fish,7.4,5.64,27.6,0.206,0.0,57.3,Critical,True,test
pond_00660,fish,7.41,8.91,23.8,0.0,0.69,34.3,Acceptable,True,train
pond_00661,fish,7.64,6.04,28.5,0.004,0.81,37.4,Acceptable,True,train
pond_00662,fish,7.14,5.96,26.0,0.0,0.0,30.1,Optimal,True,train
pond_00663,fish,7.59,8.17,27.5,0.0,0.18,25.6,Optimal,True,test
pond_00664,fish,7.3,5.45,28.3,0.0,0.02,25.2,Optimal,True,train
pond_00665,fish,6.45,9.95,23.7,0.0,0.13,39.9,Acceptable,True,train
