image_path,label,species,split_x,is_augmented,fold,split_y,ph,temperature,dissolved_oxygen,salinity,ammonia,turbidity,temp_do_ratio,ammonia_toxicity_index,stress_score
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_214.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,3,train,6.24,32.93,2.02,32.58,0.037,50.09,16.30189949554705,0.008469415631026109,1.7199999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_216.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,1,train,6.85,31.45,3.4,26.16,0.071,36.5,9.249972794197664,0.06323230156962237,1.2590000000000001
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_218.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,1,val,6.14,29.81,3.58,29.33,0.105,57.87,8.326792383261498,0.017282687069681023,1.554
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_219.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,2,train,5.83,32.89,2.46,31.48,0.296,58.56,13.369864350144919,0.026327860967800463,2.747
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_220.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,4,train,5.64,27.89,1.78,33.98,0.155,46.81,15.668451300835388,0.007548144467930495,2.444
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_221.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,0,val,7.69,31.27,3.78,29.92,0.307,47.24,8.272464887659028,1.8807291161067827,1.951
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_222.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,2,train,7.23,34.36,4.47,25.96,0.681,44.1,7.6867836984704745,1.5894989977174716,3.2640000000000002
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_223.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,1,train,6.57,31.14,4.08,21.23,0.014,60.3,7.632334234474916,0.006478979939088139,0.9109999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_224.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,4,train,5.49,26.86,3.86,28.29,0.106,57.7,6.958531195515038,0.0035194262174541593,1.669
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_226.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,4,val,5.61,30.35,2.0,27.02,0.172,42.27,15.174924125379373,0.008506426104772122,2.455
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_228.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,1,train,6.41,30.33,2.31,38.29,0.017,45.59,13.129813290851553,0.0053012870782138165,1.502
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_229.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,0,train,5.11,30.64,2.36,25.81,0.009,70.7,12.982995834763413,0.00014209907854995956,1.845
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_23.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,0,train,7.0,24.37,4.07,32.98,0.042,24.27,5.987700275920698,0.0409416,0.8969999999999999
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_230.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,4,val,5.26,29.06,2.31,35.01,0.006,49.85,12.580032121073067,0.00012691321668289462,1.803
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_231.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,3,train,5.64,32.8,2.3,25.9,0.264,49.89,14.260807561706253,0.01511951157813617,2.724
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_232.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,1,val,5.96,30.06,3.77,29.78,0.443,61.46,7.973453651316574,0.048579461212600476,2.903
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_233.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,1,train,5.5,32.48,2.95,29.3,0.137,32.49,11.010132169043493,0.0056285506564443385,2.063
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_236.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,3,train,5.79,33.62,2.64,22.37,0.223,52.56,12.73480024696876,0.018491092174624066,2.4130000000000003
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_237.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,0,val,5.25,25.8,4.56,28.84,0.361,44.03,5.657882329205419,0.006625015507688208,2.5509999999999997
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_238.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,0,train,6.08,33.76,3.29,28.6,0.138,66.55,10.261366986726483,0.022404822916601497,1.791
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_24.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,0,val,6.5,31.43,3.05,28.07,0.047,48.48,10.30488424628116,0.01868539272950933,1.373
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_241.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,2,train,6.74,28.55,3.91,21.19,0.263,40.31,7.301771606722233,0.16505240329964221,1.907
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_242.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,4,train,7.21,35.16,2.92,20.64,0.183,32.2,12.041054653922417,0.41740721092938454,1.7429999999999999
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_25.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,1,train,6.21,29.11,2.71,22.37,0.085,58.41,10.74165777986059,0.01605170325760027,1.714
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_26.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,1,val,5.57,28.63,5.31,29.97,0.33,46.85,5.391703593778543,0.014040910763948714,2.1060000000000003
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_27.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,1,val,5.75,31.31,5.25,27.62,0.102,41.48,5.963798164193973,0.00718361801181761,1.158
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_28.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,0,train,6.25,30.91,4.62,25.49,0.071,63.12,6.69046170895734,0.01561051910426208,1.073
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_29.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,2,val,6.48,33.43,3.7,21.72,0.112,31.81,9.035110715916984,0.0452287297338417,1.444
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_3.png,Bacterial diseases - Aeromoniasis,fish,train,False,2,train,5.96,31.95,3.69,30.24,0.295,55.81,8.658513120560649,0.034383720654557144,2.335
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_30.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,3,val,6.19,26.85,1.92,28.83,0.05,53.18,13.98430216509289,0.008317145243560033,1.8169999999999997
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_31.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,1,train,6.73,30.9,3.75,28.11,0.096,45.3,8.239978026725261,0.06372204483010876,1.2899999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_32.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,0,val,6.16,29.84,2.85,26.76,0.02,34.58,10.470138701267715,0.003450553820724679,1.427
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_33.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,4,train,6.87,30.53,2.85,33.79,0.096,46.97,10.712243114936438,0.08690765440096135,1.5179999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_34.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,1,val,6.26,33.22,3.27,32.26,0.699,57.23,10.158990339479084,0.169019493214374,3.9869999999999997
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_35.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,2,val,5.69,36.75,2.91,26.22,0.137,59.53,12.628822581365698,0.009863655643261148,2.018
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_36.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,2,train,5.85,30.3,2.12,24.33,0.088,25.66,14.292385413276351,0.0075506665579274535,2.011
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_37.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,1,val,5.38,33.46,3.03,27.8,0.238,51.75,11.042867845320643,0.007641223189581331,2.479
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_38.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,4,train,6.2,32.23,3.43,37.82,0.066,39.82,9.396474062757832,0.013485412404557732,1.4249999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_39.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,2,train,5.74,29.41,4.15,33.68,0.298,39.29,7.0867299114941895,0.019265100543382072,2.2749999999999995
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_4.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,2,train,5.77,32.58,3.36,21.94,0.225,36.6,9.696399713096092,0.01726607366233656,2.2110000000000003
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_40.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,4,train,6.2,29.47,2.89,29.14,0.266,48.34,10.197196549492908,0.0496960377342661,2.387
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_41.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,3,train,5.99,29.0,2.1,25.08,0.321,36.59,13.80945805019976,0.036388405159510584,2.907
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_42.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,4,train,6.1,29.71,3.38,27.93,0.164,56.88,8.789914822737211,0.024536154133769472,1.8620000000000003
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_44.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,4,train,5.81,33.61,3.75,35.39,0.078,47.4,8.962642766285956,0.0067705368550106835,1.4940000000000002
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_47.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,2,train,6.28,33.05,3.61,32.27,0.241,56.69,9.155099293353757,0.06070835956645267,2.047
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_5.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,3,train,6.0,31.37,4.17,24.73,0.044,49.18,7.522763734379535,0.005521120000000001,1.1749999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_52.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,3,train,6.34,31.48,3.24,22.56,0.251,52.46,9.716019395001867,0.06914621886561963,2.18
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_54.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,4,train,5.92,31.55,3.4,34.31,0.824,57.09,9.279384472398611,0.08649411644044142,4.550000000000001
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_57.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,2,train,5.24,29.88,3.36,32.29,0.017,34.73,8.892830676099178,0.0003530933235886133,1.538
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_59.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,0,train,6.82,27.19,2.75,29.51,0.355,43.69,9.88723677368446,0.255092418888837,2.5989999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_60.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,3,train,4.88,29.61,4.7,22.21,0.045,23.01,6.2999865957732,0.00040430667593905424,1.3559999999999999
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_63.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,2,val,5.49,32.77,3.4,25.74,0.266,42.78,9.638206946450158,0.010775019612817254,2.447
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_64.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,2,val,5.41,35.62,2.34,21.9,1.033,38.08,15.222157170268503,0.03783155808361617,5.856999999999999
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_66.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,1,train,5.96,31.88,2.2,33.78,0.499,50.06,14.490843223439892,0.058033511495098125,3.598
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_67.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,2,val,6.08,31.86,3.57,30.28,0.358,49.48,8.924344749734594,0.05485153547805623,2.587
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_68.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,1,train,6.22,32.77,3.13,33.76,0.031,48.75,10.469615113050757,0.0067436982066343765,1.369
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_70.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,4,train,5.65,30.9,2.06,28.51,0.078,38.19,14.999927184819489,0.004306387175209009,2.049
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_71.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,4,train,5.83,26.28,2.84,18.3,0.229,55.24,9.253488544054424,0.01627499390346398,2.365
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_72.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,3,train,5.44,28.58,3.16,27.99,0.241,33.42,9.044275176344378,0.007588208551311429,2.4339999999999997
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_73.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,2,train,5.97,31.07,3.37,19.83,0.023,42.31,9.219557211996403,0.002667651423570149,1.3399999999999999
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_74.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,3,train,6.05,28.5,2.98,35.19,0.403,51.41,9.563726296220482,0.051547771827540785,2.9530000000000003
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_75.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,0,train,6.94,33.31,3.25,25.41,0.309,48.93,10.24919923323313,0.3585858131625623,2.229
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_76.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,1,train,6.51,33.62,2.77,33.27,0.151,46.98,12.137140299132493,0.06571048122568354,1.87
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_77.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,3,train,7.14,31.49,2.68,26.06,0.514,34.68,11.74995615688001,0.8937082581226092,3.1600000000000006
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_78.jpg,Bacterial diseases - Aeromoniasis,fish,train,False,2,train,5.78,30.94,4.91,34.91,0.065,49.36,6.301412828079781,0.004847230334216566,1.1029999999999998
